,Unnamed: 0.1,Unnamed: 0,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,zestimate,zipcode,zpid
864,864.0,35.0,1.0,3.0,Bonaparte,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fc09d3c7cb73ceb381cf54c94eea4174-p_e.jpg,False,True,False,False,False,False,40.699337,{'is_FSBA': True},1500.0,-91.80456,sqft,6534.0,18000.0,18000.0,824.0,False,IA,205 West St,28650.0,,52620,235275511
865,865.0,36.0,2.0,3.0,Marion,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b4cb880ee4a554698cd8d06cc69c5007-p_e.jpg,False,True,False,False,False,False,42.063465,{'is_FSBA': True},1352.0,-91.615036,sqft,8276.4,249500.0,249500.0,1500.0,False,IA,545 Saddleback Rd,196800.0,246173.0,52302,111211504
866,866.0,37.0,3.0,3.0,North Liberty,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d994076072f2a20d9f4411f9482169df-p_e.jpg,False,True,False,False,False,False,41.766537,"{'is_FSBA': True, 'is_openHouse': True}",2219.0,-91.62096,acres,0.4,285000.0,285000.0,1699.0,False,IA,1230 Eight Point Ln,238900.0,281525.0,52317,93872013
867,867.0,38.0,,,Cedar Rapids,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/2d2d7012c3dddbeabdb472df9f90dac1-p_e.jpg,False,True,False,False,False,False,41.963966,{'is_FSBA': True},,-91.523315,acres,1.1,119900.0,119900.0,,False,IA,LOT 1 Stillwater Pass,,,52403,2059751820
868,868.0,39.0,,,Muscatine,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/7b2d2fee6dad6f14e5a35f5142bf6eae-p_e.jpg,False,True,False,False,False,False,41.45614,{'is_FSBA': True},,-91.06399,acres,4.22,80000.0,80000.0,,False,IA,LOT 18 Dover Downs St,,,52761,2059751850
869,0.0,,2.0,4.0,Minot,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c4df0db4e9dc0ecc6b03b6d8874fdddf-p_e.jpg,False,True,False,False,False,False,48.264465,{'is_FSBA': True},2128.0,-101.30788,sqft,7840.8,255000.0,255000.0,1494.0,False,ND,2533 8th St NW,187000.0,227400.0,58703,110977253
870,1.0,,1.0,3.0,Jamestown,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/84859c2c95b08b7b3d5d8d2a0ca312e4-p_e.jpg,False,True,False,False,False,False,46.909847,{'is_FSBA': True},1158.0,-98.69534,sqft,8319.96,149900.0,149900.0,1394.0,False,ND,922 2nd Pl NE,115300.0,150100.0,58401,117909000
871,2.0,,3.0,4.0,Minot,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/83b2ff6b4fcbb9916a0bafc45894ce27-p_e.jpg,False,True,False,False,False,False,48.2631,{'is_newHome': True},2032.0,-101.329605,sqft,5227.2,294500.0,294500.0,,False,ND,2537 Ivory St #TRI,,,58703,2059599635
872,3.0,,2.0,3.0,Minot,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a3608fbbdab4bdb547526774ee0e8c55-p_e.jpg,False,True,False,False,False,False,,{'is_newHome': True},1397.0,,sqft,5227.2,259900.0,259900.0,,False,ND,2519 Ivory St,,,58703,2061585620
873,4.0,,2.0,4.0,Grand Forks,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/61d1b4c22d3612ea2bcc7c6350890f9f-p_e.jpg,False,True,False,False,False,False,47.867115,{'is_FSBA': True},2180.0,-97.04126,sqft,5080.0,315000.0,315000.0,1943.0,False,ND,5556 Lou Ann St,115700.0,323300.0,58201,325558781
874,5.0,,2.0,4.0,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/88084b89caa8c5a6ccef674d15052ca5-p_e.jpg,False,True,False,False,False,False,46.813007,{'is_FSBA': True},2136.0,-100.74174,sqft,8407.08,274500.0,274500.0,1662.0,False,ND,801 N 33rd St,222100.0,269400.0,58501,78400186
875,6.0,,2.0,4.0,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/783b5c2119fbcbbc60c8009953bde93f-p_e.jpg,False,True,False,False,False,False,46.851204,{'is_FSBA': True},2020.0,-100.77589,acres,0.302,364900.0,364900.0,907.0,False,ND,934 Mahone Ave,269300.0,284800.0,58503,78382128
876,7.0,,,,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/54a5b3bcd2aa998b2ac6066b19252fff-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,0.53,149900.0,149900.0,,False,ND,1108-1112 Lasalle Dr E,,,58503,2061184214
877,8.0,,1.0,2.0,Minot,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/58e5e1c902f7e3fe1bd4494b88602992-p_e.jpg,False,True,False,False,False,False,48.226227,{'is_FSBA': True},809.0,-101.23822,sqft,9583.2,69900.0,69900.0,748.0,False,ND,1011 37th St SE,81000.0,101400.0,58701,110983718
878,9.0,,,,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/daaa9089e1e63864c5d3554f40806a4c-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,0.638,149900.0,149900.0,,False,ND,1100-1104 Lasalle Dr,,,58503,2071099939
879,10.0,,2.0,5.0,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/84ac0d8b8f84e54321b42ec2967929b1-p_e.jpg,False,True,False,False,False,False,46.800385,{'is_FSBA': True},2174.0,-100.80189,sqft,9234.72,299900.0,299900.0,1613.0,False,ND,506 Garden Dr,201800.0,279600.0,58504,78391551
880,11.0,,3.0,3.0,West Fargo,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b7933e7b9791f23f7fa90ed167861be4-p_e.jpg,False,True,False,False,False,False,,{'is_newHome': True},3652.0,,sqft,9147.6,471200.0,471200.0,,False,ND,5852 James Dr,,,58078,2059715843
881,12.0,,2.0,5.0,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d5a39660edf88e5eca9e9b1a09512dd8-p_e.jpg,False,True,False,False,False,False,46.78915,{'is_FSBA': True},2152.0,-100.78507,sqft,8755.56,278900.0,278900.0,1417.0,False,ND,1409 S 3rd St,220500.0,245200.0,58504,78396430
882,13.0,,,,Williston,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/e501a284f4c2d687dfc997db04c7eb87-p_e.jpg,False,True,False,False,False,False,48.197693,{'is_FSBA': True},,-103.62657,acres,40.0,600000.0,600000.0,,False,ND,58th 40 Acre St,,,58801,2059731695
883,14.0,,4.0,4.0,Fargo,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ebce26f280273689db2a75e6b847bedb-p_e.jpg,False,True,False,False,False,False,46.806683,{'is_FSBA': True},3466.0,-96.81825,acres,0.3220872359963269,649900.0,649900.0,3014.0,False,ND,4903 Rose Creek Pkwy S,412200.0,530500.0,58104,66545737
884,15.0,,4.0,4.0,Mandan,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ccf2e2df580aa7251d1332c4edd62247-p_e.jpg,False,True,False,False,False,False,46.805832,"{'is_FSBA': True, 'is_openHouse': True}",2257.0,-100.842545,sqft,6024.348,360000.0,360000.0,1595.0,False,ND,3818 Amity Cir SE,255200.0,352980.0,58554,229622321
885,16.0,,2.0,4.0,Mandan,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/037c779b7847965745819bc56cecbdb2-p_e.jpg,False,True,False,False,False,False,46.817764,{'is_FSBA': True},2232.0,-100.904366,sqft,7000.092,299900.0,299900.0,1806.0,False,ND,704 10th Ave SW,166900.0,294052.0,58554,124509171
886,17.0,,2.0,4.0,New Rockford,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/4be8ac390d48d1bc2a62f50d4cb7c34b-p_e.jpg,False,True,False,False,False,False,47.67925,{'is_FSBA': True},1501.0,-99.13382,sqft,10497.0,85000.0,85000.0,1494.0,False,ND,530 1st Ave S,,,58356,2088521024
887,18.0,,1.0,1.0,Mandan,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/78ce01bf40f72098dca7955fbaa0412d-p_e.jpg,False,True,False,False,False,False,46.82981,{'is_FSBA': True},1872.0,-100.88505,sqft,3484.8,169900.0,169900.0,1528.0,False,ND,307 1/2 4th Ave NE,77300.0,,58554,229617215
888,19.0,,2.0,3.0,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5251b67ba341f9dfbd1a4f7942def631-p_e.jpg,False,True,False,False,False,False,46.815468,{'is_FSBA': True},1564.0,-100.76808,sqft,5000.688,259900.0,259900.0,1488.0,False,ND,1000 N 16th St,167100.0,258500.0,58501,78395496
889,20.0,,1.0,2.0,Fargo,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7f967b1b4e9a6867f5476be1545b7875-p_e.jpg,False,True,False,False,False,False,46.84166,{'is_FSBA': True},1095.0,-96.820564,acres,3.2352,139000.0,139000.0,1277.0,False,ND,2535 25th St S,105500.0,135549.0,58103,82388466
890,21.0,,2.0,4.0,Grand Forks,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4ad3b55616b12b40f4080e58106e620d-p_e.jpg,False,True,False,False,False,False,47.92192,{'is_FSBA': True},2385.0,-97.04898,sqft,4662.0,155000.0,155000.0,1374.0,False,ND,1517 University Ave,140000.0,150287.0,58203,234827426
891,22.0,,2.0,2.0,Bismarck,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/798b3a9566af5cbf77794b9edd8ec2ff-p_e.jpg,False,True,False,False,False,False,46.87965,"{'is_FSBA': True, 'is_openHouse': True}",1562.0,-100.870094,acres,1.5583,299900.0,299900.0,850.0,False,ND,6905 Horseshoe Bnd,179600.0,,58503,78388050
892,23.0,,2.0,2.0,West Fargo,USA,USD,0,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/9686844f65cde9f3e6b2b7c1bcb89367-p_e.jpg,False,True,False,False,False,False,46.85638,{'is_FSBA': True},1410.0,-96.885254,sqft,5520.0,279900.0,279900.0,1794.0,False,ND,820 Lakeridge Pl,190300.0,277100.0,58078,66886418
893,24.0,,3.0,4.0,Jamestown,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/483e68326f42643e0268c5f4bad82779-p_e.jpg,False,True,False,False,False,False,46.91293,{'is_FSBA': True},2621.0,-98.70691,sqft,7013.16,200000.0,200000.0,1131.0,False,ND,516 2nd Ave NE,175760.0,167600.0,58401,117910577
894,25.0,,3.0,3.0,Bismarck,USA,USD,0,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/2bcc87a3b0498a6d92a9f7ffaa199650-p_e.jpg,False,True,False,False,False,False,46.76678,{'is_newHome': True},1656.0,-100.79379,sqft,304.92,306900.0,306900.0,1594.0,False,ND,3304 Kenner Loop,8700.0,,58504,248431324
895,26.0,,3.0,4.0,West Fargo,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e8be4e51127af5e16fbf5af43aedd525-p_e.jpg,False,True,False,False,False,False,46.84439,{'is_FSBA': True},3120.0,-96.92265,sqft,10640.0,589900.0,589900.0,2602.0,False,ND,1322 Legion Ln W,282100.0,583998.0,58078,216228119
896,27.0,,1.0,2.0,Belfield,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d3c4376f16e8a08af959bec867a014cd-p_e.jpg,False,True,False,False,False,False,46.882877,{'is_FSBA': True},1168.0,-103.19899,sqft,3000.0,59900.0,59900.0,870.0,False,ND,105 2nd Ave NE,41500.0,58732.0,58622,126392692
897,28.0,,2.0,3.0,Minot,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7400e39c307f6cff0e558b88da08fa9e-p_e.jpg,False,True,False,False,False,False,48.22119,{'is_FSBA': True},1248.0,-101.30187,sqft,6969.6,165000.0,165000.0,1391.0,False,ND,1416 6th St SW,124000.0,161782.0,58701,110985462
898,29.0,,2.0,5.0,Alexander,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/52ffd249b79564692524b20631c5d700-p_e.jpg,False,True,False,False,False,False,47.753704,{'is_FSBA': True},2432.0,-103.60343,acres,6.36,536000.0,536000.0,2283.0,False,ND,2342 141st Ave NW,261130.0,525548.0,58831,194298630
899,30.0,,4.0,5.0,Grand Forks,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e7f1af292be7234730007fdaa8835f79-p_e.jpg,False,True,False,False,False,False,47.868267,{'is_FSBA': True},3574.0,-97.02701,acres,0.3856749311294766,572500.0,572500.0,3755.0,False,ND,5440 Jackson St,509500.0,559573.0,58201,234830408
900,31.0,,2.0,3.0,Minot,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bdf1fcb23273f76d6962d8db215d0667-p_e.jpg,False,True,False,False,False,False,48.242237,{'is_FSBA': True},1787.0,-101.301384,sqft,6534.0,190000.0,190000.0,2145.0,False,ND,502 5th Ave NW,153000.0,186295.0,58703,110979336
901,32.0,,2.0,3.0,Bismarck,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/33093f7a3a4d5dca94eba006e9cbd76d-p_e.jpg,False,True,False,False,False,False,46.841496,{'is_FSBA': True},1736.0,-100.74427,acres,2.211,385000.0,385000.0,,False,ND,3313 Nebraska Dr UNIT 2,,,58503,2059755999
902,33.0,,3.0,6.0,Dickinson,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/77866e420b743e0b7a91b0a21a0ee59f-p_e.jpg,False,True,False,False,False,False,46.894493,{'is_FSBA': True},2440.0,-102.80852,sqft,9375.0,324900.0,324900.0,1996.0,False,ND,1492 12th St W,245400.0,318564.0,58601,122404119
903,34.0,,,,Steele,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/4302199b222edd419df8d046b34c1da3-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,2.12,60000.0,60000.0,,False,ND,0 26th Ave SE,,,58482,2080210168
904,35.0,,2.0,2.0,Glen Ullin,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/84df55424a261a58cbf115c50df243fa-p_e.jpg,False,True,False,False,False,False,46.8128,{'is_FSBA': True},1398.0,-101.8339,sqft,8276.4,81000.0,81000.0,,False,ND,310 S 4th St,88700.0,,58631,124506388
905,36.0,,2.0,3.0,Horace,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4194f029c1491fc36f1bfe64702d683f-p_e.jpg,False,True,False,False,False,False,46.780354,{'is_newHome': True},1398.0,-96.898315,sqft,6250.0,283000.0,283000.0,1732.0,False,ND,6718 71st Ave S,23800.0,283002.0,58047,333883407
906,37.0,,3.0,4.0,Grand Forks,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e297e9ab0b37ca23ad8539f1dc3f8afb-p_e.jpg,False,True,False,False,False,False,47.891068,{'is_FSBA': True},2915.0,-97.04252,acres,0.3526170798898072,365000.0,365000.0,2157.0,False,ND,3003 Legend Ln,286000.0,357108.0,58201,234832801
907,38.0,,3.0,4.0,Minot,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3984561072e8afb6c7e45602f42afdc1-p_e.jpg,False,True,False,False,False,False,48.216267,{'is_FSBA': True},2432.0,-101.31067,sqft,9583.2,329900.0,329900.0,1865.0,False,ND,1701 13th St SW,248000.0,323467.0,58701,110986156
908,39.0,,,,Bismarck,USA,USD,1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/78d1e75e773b681493bd79e5f88aebf1-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,0.287,140000.0,140000.0,,False,ND,B3 L68/69 Boston Loop,,,58504,2059756804
0,,,1.0,2.0,Columbus,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6bb7b3d0b1bcd75a99af79fe45271135-p_e.jpg,False,True,False,False,False,False,37.17362,{'is_FSBA': True},1056.0,-94.85181,sqft,7840.8,22500.0,22500.0,,False,KS,644 W Oak St,8880.0,,66725,77158533
1,,,2.0,3.0,Baxter Springs,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a2c30431df318275a42ab2a007e6b8fd-p_e.jpg,False,True,False,False,False,False,37.00276,{'is_FSBA': True},1316.0,-94.742714,sqft,8276.4,165000.0,165000.0,1249,False,KS,3242 Cc Ave,127000.0,161900,66713,325607409
2,,,2.0,7.0,Pawnee Rock,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4b7805ebcf7bdb00ddc6707eedddafd1-p_e.jpg,False,True,False,False,False,False,38.316017,{'is_FSBA': True},2844.0,-99.03299,acres,3.2025,73000.0,73000.0,969,False,KS,2277 80th Ave,100160.0,,67567,91239522
3,,,,0.0,Cedar Pt,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/93a2bca2f16005b8142dcfa56b01101c-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,76.84,0.0,0.0,,False,KS,0 100th Rd,,,66843,2066243088
4,,,1.0,2.0,Marysville,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b18c24669846a83d0d0cd972cb46640f-p_e.jpg,False,True,False,False,False,False,39.840195,{'is_FSBA': True},1428.0,-96.64408,sqft,5662.0,99000.0,99000.0,834,False,KS,206 S 11th St,44750.0,54200,66508,105681529
5,,,2.0,3.0,Burlington,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2e1a39ea8e6664bae8d3cebae8ed63a9-p_e.jpg,False,True,False,False,False,False,38.194286,{'is_FSBA': True},1980.0,-95.74507,sqft,8970.0,145000.0,145000.0,,False,KS,110 S 8th St,79320.0,,66839,91115341
6,,,1.0,2.0,Caldwell,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/215c96b6f58bd36f5909ef5ac2693140-p_e.jpg,False,True,False,False,False,False,37.03068,{'is_FSBA': True},1196.0,-97.6079,sqft,10454.4,42000.0,42000.0,696,False,KS,118 S Market St,21090.0,,67022,91294567
7,,,1.0,2.0,Caldwell,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/760ce39af6865f5704428e83d2ef7393-p_e.jpg,False,True,False,False,False,False,37.029137,{'is_FSBA': True},1340.0,-97.60597,acres,0.32,12000.0,12000.0,696,False,KS,305 S Chisholm St,22750.0,,67022,91294451
8,,,1.0,2.0,Cheney,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f5c78c1423934975e42c002885ff610e-p_e.jpg,False,True,False,False,False,False,37.6313,{'is_FSBA': True},1132.0,-97.783485,acres,0.32,145000.0,145000.0,789,False,KS,521 N Marshall St,111600.0,,67025,77399808
9,,,2.0,3.0,Topeka,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ba4d34397bba59ad32f50833516f71a9-p_e.jpg,False,True,False,False,False,False,39.026802,{'is_FSBA': True},1020.0,-95.69728,sqft,8800.0,147000.0,147000.0,,False,KS,1501 SW 23rd St,84730.0,,66611,77465581
10,,,2.0,4.0,Caldwell,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4c37374713946c48ca7b767259df5466-p_e.jpg,False,True,False,False,False,False,37.036575,{'is_FSBA': True},1822.0,-97.60735,sqft,10018.8,20000.0,20000.0,991,False,KS,321 N Main St,21560.0,,67022,91294059
11,,,,,Oakley,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/986f86aca475555eb6578e34b7b039c3-p_e.jpg,False,True,False,False,False,False,39.12841,{'is_FSBA': True},9991.0,-100.85223,acres,0.67,675000.0,675000.0,,False,KS,320 Hudson Ave,,,67748,2104037488
12,,,1.0,3.0,Arlington,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f3a200ae384dedddee502fde97aeb96-p_e.jpg,False,True,False,False,False,False,37.894848,{'is_FSBA': True},1064.0,-98.17697,acres,0.32999999999999996,25000.0,25000.0,850,False,KS,214 S Lincoln St,22490.0,,67514,77268758
13,,,3.0,4.0,Lindsborg,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cdca23f5e4961c242fb6c6a34532796d-p_e.jpg,False,True,False,False,False,False,38.58117,"{'is_FSBA': True, 'is_openHouse': True}",3076.0,-97.67562,acres,0.67,330000.0,330000.0,1599,False,KS,632 N Main St,196120.0,232900,67456,91210606
14,,,1.0,3.0,Hutchinson,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/265c0c295d77fc6f2a8d86accb1e262c-p_e.jpg,False,True,False,False,False,False,38.074116,{'is_FSBA': True},1104.0,-97.91572,sqft,8276.4,169000.0,169000.0,1106,False,KS,41 Harvest Ln,83560.0,123700,67502,77263001
15,,,1.0,3.0,Topeka,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/80470c96e0bc3280a367feea8a53bf8a-p_e.jpg,False,True,False,False,False,False,39.01507,{'is_FSBA': True},1073.0,-95.73562,sqft,7910.0,126950.0,126950.0,,False,KS,2836 SW Valley Brook Ln,114590.0,,66614,77470875
16,,,2.0,3.0,Topeka,USA,USD,0,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/5c828bb068d735c746e232ba012d0af7-p_e.jpg,False,True,False,False,False,False,39.01262,{'is_FSBA': True},1428.0,-95.72578,,,89900.0,89900.0,,False,KS,3035 SW Lydia Ave APT 219,78500.0,,66614,77479636
17,,,2.0,3.0,Olathe,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/72eef19dd3fd4752dea280c885ead20c-p_e.jpg,False,True,False,False,False,False,38.87352,{'is_FSBA': True},1434.0,-94.84549,acres,0.29426078971533515,240000.0,240000.0,1580,False,KS,1700 W Normandy Dr,212100.0,258300,66061,75597906
18,,,5.0,4.0,Olathe,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6ffc1f652fab77a03a7426747d11ae83-p_e.jpg,False,True,False,False,False,False,38.878532,{'is_FSBA': True},2901.0,-94.75194,acres,0.3289944903581267,430000.0,430000.0,2780,False,KS,13845 S Mullen St,370000.0,435200,66062,75595740
19,,,3.0,2.0,Wichita,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/ab519a94ba394baf59a9c57c78f6480c-p_e.jpg,False,True,False,False,False,False,37.66276,{'is_FSBA': True},1163.0,-97.24156,,,112000.0,112000.0,695,False,KS,8201 E Harry St APT 702,77800.0,106900,67207,77319223
20,,,1.0,2.0,Park City,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/505144d1d95f6a8f4210ca13b5910e87-p_e.jpg,False,True,False,False,False,False,37.78976,{'is_FSBA': True},1080.0,-97.3384,acres,0.5700000000000001,150000.0,150000.0,830,False,KS,122 W 57th St N,78160.0,110000,67204,77445176
21,,,2.0,4.0,Wichita,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/016a180b6537ee2eb66fa1205efb2bb2-p_e.jpg,False,True,False,False,False,False,37.69543,{'is_FSBA': True},1872.0,-97.290016,sqft,5662.8,219900.0,219900.0,1321,False,KS,3945 E Elm St,175900.0,221200,67208,77343926
22,,,5.0,4.0,Olathe,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c64d957d5d7ac7aaead3623b95c8b454-p_e.jpg,False,True,False,False,False,False,38.864773,"{'is_FSBA': True, 'is_openHouse': True}",3795.0,-94.733536,acres,0.27,889000.0,889000.0,4858,False,KS,14517 S Parkhill St,662200.0,790200,66062,331496384
0,,,3.0,3.0,Mount Washington,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/398169ec6b7ada1d26fc030594acf157-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},2457.0,,sqft,8712.0,419900.0,419900.0,,False,KY,120 Meadow Rose Ln,,,40047,2059536227
1,,,5.0,6.0,Union,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3bc18b565e1a60a38678f8644d0a0e0d-p_e.jpg,False,True,False,False,False,False,38.91944,"{'is_FSBA': True, 'is_openHouse': True}",4579.0,-84.65767,acres,0.8,745000.0,745000.0,,False,KY,10999 Arcaro Ln,24500.0,,41091,105704944
2,,,2.0,2.0,Fisherville,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/eb49f9daa296bd370968dbc09376f7b5-p_e.jpg,False,True,False,False,False,False,38.232483,{'is_FSBA': True},1396.0,-85.42661,acres,1.18,475000.0,475000.0,2611,False,KY,210 Clark Station Rd,292000.0,437900,40023,73637593
3,,,3.0,4.0,Fisherville,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b1a0d3451689bc894026487ac839ca71-p_e.jpg,False,True,False,False,False,False,38.121758,{'is_FSBA': True},4502.0,-85.37927,acres,1.02,575000.0,575000.0,3486,False,KY,610 Nevin Ln,362000.0,566800,40023,105951337
